mms_spc_num,date_from,date_to,spc_pos_x,spc_pos_y,spc_pos_z,b_msh_x,b_msh_y,b_msh_z,r_rc,method_used,b_imf_x,b_imf_y,b_imf_z,dipole,imf_clock_angle,p_dyn,Date,Probe,jet_detection,x_gsm,y_gsm,z_gsm,r_spc,jet_time,ind_min_msp,ind_max_msp,ind_min_msh,ind_max_msh,ind_jet_center,angle_b_lmn_vec_msp_msh_median,b_lmn_vec_msp_mean_n,b_lmn_vec_msp_mean_m,b_lmn_vec_msp_mean_l,b_lmn_vec_msp_median_n,b_lmn_vec_msp_median_m,b_lmn_vec_msp_median_l,b_lmn_vec_msh_mean_n,b_lmn_vec_msh_mean_m,b_lmn_vec_msh_mean_l,b_lmn_vec_msh_median_n,b_lmn_vec_msh_median_m,b_lmn_vec_msh_median_l,np_msp_median,np_msp_mean,np_msh_median,np_msh_mean,vp_lmn_vec_msp_mean_n,vp_lmn_vec_msp_mean_m,vp_lmn_vec_msp_mean_l,vp_lmn_vec_msp_median_n,vp_lmn_vec_msp_median_m,vp_lmn_vec_msp_median_l,vp_lmn_vec_msh_mean_n,vp_lmn_vec_msh_mean_m,vp_lmn_vec_msh_mean_l,vp_lmn_vec_msh_median_n,vp_lmn_vec_msh_median_m,vp_lmn_vec_msh_median_l,tp_para_msp_median,tp_para_msh_median,tp_para_msp_mean,tp_para_msh_mean,tp_perp_msp_median,tp_perp_msh_median,tp_perp_msp_mean,tp_perp_msh_mean,beta_msh_mean,beta_msp_mean
3,2015-12-12 00:17:12,2015-12-12 00:27:12,9.39,-4.22,-1.11,-34.209999084472656,-4.429999828338623,-14.579999923706055,16.005,rx_en,-4.989999771118164,0.6100000143051147,0.12999999523162842,-26.745,78.31099700927734,2.930000066757202,2015-12-12 00:17:44+00:00,3,True,9.321000099182129,-4.244999885559082,-1.1130000352859497,4.388000011444092,2015-12-12 00:22:12.935192347+00:00,435,467,1051,1083,1390,165.109,19.72,23.304,56.9,19.521,22.875,57.313,-7.68,-2.944,-12.975,-7.68,-2.944,-12.975,0.3840000033378601,0.39800000190734863,26.965999603271484,26.805999755859375,42.214,95.416,-56.355,48.933,93.241,-50.339,-118.943,68.181,-111.646,-113.948,69.946,-111.445,33875080.0,6986190.5,32188528.0,6958462.5,33799752.0,7813256.5,33196168.0,7856448.5,23.308,0.108,
3,2015-12-12 00:17:12,2015-12-12 00:27:12,9.39,-4.22,-1.11,-34.209999084472656,-4.429999828338623,-14.579999923706055,16.005,va_cs,-4.989999771118164,0.6100000143051147,0.12999999523162842,-26.745,78.31099700927734,2.930000066757202,2015-12-12 00:17:44+00:00,3,True,9.321000099182129,-4.244999885559082,-1.1130000352859497,4.388000011444092,2015-12-12 00:22:12.935192347+00:00,435,467,1051,1083,1390,165.109,19.72,23.304,56.9,19.521,22.875,57.313,-7.68,-2.944,-12.975,-7.68,-2.944,-12.975,0.3840000033378601,0.39800000190734863,26.965999603271484,26.805999755859375,42.214,95.416,-56.355,48.933,93.241,-50.339,-118.943,68.181,-111.646,-113.948,69.946,-111.445,33875080.0,6986190.5,32188528.0,6958462.5,33799752.0,7813256.5,33196168.0,7856448.5,23.308,0.108,
3,2015-12-12 00:17:12,2015-12-12 00:27:12,9.39,-4.22,-1.11,-34.209999084472656,-4.429999828338623,-14.579999923706055,1.001,bisection,-4.989999771118164,0.6100000143051147,0.12999999523162842,-26.745,78.31099700927734,2.930000066757202,2015-12-12 00:17:44+00:00,3,True,9.321000099182129,-4.244999885559082,-1.1130000352859497,4.388000011444092,2015-12-12 00:22:12.935192347+00:00,435,467,1051,1083,1390,165.109,19.72,23.304,56.9,19.521,22.875,57.313,-7.68,-2.944,-12.975,-7.68,-2.944,-12.975,0.3840000033378601,0.39800000190734863,26.965999603271484,26.805999755859375,42.214,95.416,-56.355,48.933,93.241,-50.339,-118.943,68.181,-111.646,-113.948,69.946,-111.445,33875080.0,6986190.5,32188528.0,6958462.5,33799752.0,7813256.5,33196168.0,7856448.5,23.308,0.108,
3,2015-12-12 00:21:07,2015-12-12 00:31:07,9.44,-4.2,-1.11,21.309999465942383,-3.9100000858306885,47.369998931884766,11.71,shear,-4.570000171661377,1.2300000190734863,-0.11999999731779099,-26.901,95.50800323486328,2.930000066757202,2015-12-12 00:24:14+00:00,3,True,9.413000106811523,-4.214000225067139,-1.1109999418258667,4.357999801635742,2015-12-12 00:26:07.612122536+00:00,2458,2490,904,936,2489,133.662,20.43,3.403,48.616,21.746,7.289,46.397,-34.978,18.009,-20.657,-34.978,18.009,-20.657,3.0910000801086426,2.872999906539917,25.445999145507812,25.097000122070312,-79.297,82.396,-172.118,-73.603,84.85,-256.731,-323.254,257.987,-111.606,-322.552,260.327,-119.364,13168652.0,4940526.0,13382415.0,5048403.0,14086623.0,4794715.5,14090872.0,4803922.0,2.443,0.486,
3,2015-12-12 00:21:07,2015-12-12 00:31:07,9.44,-4.2,-1.11,21.309999465942383,-3.9100000858306885,47.369998931884766,16.023,rx_en,-4.570000171661377,1.2300000190734863,-0.11999999731779099,-26.901,95.50800323486328,2.930000066757202,2015-12-12 00:24:14+00:00,3,True,9.413000106811523,-4.214000225067139,-1.1109999418258667,4.357999801635742,2015-12-12 00:26:07.612122536+00:00,2458,2490,904,936,2489,133.662,20.43,3.403,48.616,21.746,7.289,46.397,-34.978,18.009,-20.657,-34.978,18.009,-20.657,3.0910000801086426,2.872999906539917,25.445999145507812,25.097000122070312,-79.297,82.396,-172.118,-73.603,84.85,-256.731,-323.254,257.987,-111.606,-322.552,260.327,-119.364,13168652.0,4940526.0,13382415.0,5048403.0,14086623.0,4794715.5,14090872.0,4803922.0,2.443,0.486,
3,2015-12-12 00:21:07,2015-12-12 00:31:07,9.44,-4.2,-1.11,21.309999465942383,-3.9100000858306885,47.369998931884766,16.023,va_cs,-4.570000171661377,1.2300000190734863,-0.11999999731779099,-26.901,95.50800323486328,2.930000066757202,2015-12-12 00:24:14+00:00,3,True,9.413000106811523,-4.214000225067139,-1.1109999418258667,4.357999801635742,2015-12-12 00:26:07.612122536+00:00,2458,2490,904,936,2489,133.662,20.43,3.403,48.616,21.746,7.289,46.397,-34.978,18.009,-20.657,-34.978,18.009,-20.657,3.0910000801086426,2.872999906539917,25.445999145507812,25.097000122070312,-79.297,82.396,-172.118,-73.603,84.85,-256.731,-323.254,257.987,-111.606,-322.552,260.327,-119.364,13168652.0,4940526.0,13382415.0,5048403.0,14086623.0,4794715.5,14090872.0,4803922.0,2.443,0.486,
3,2015-12-12 00:21:07,2015-12-12 00:31:07,9.44,-4.2,-1.11,21.309999465942383,-3.9100000858306885,47.369998931884766,0.11,bisection,-4.570000171661377,1.2300000190734863,-0.11999999731779099,-26.901,95.50800323486328,2.930000066757202,2015-12-12 00:24:14+00:00,3,True,9.413000106811523,-4.214000225067139,-1.1109999418258667,4.357999801635742,2015-12-12 00:26:07.612122536+00:00,2458,2490,904,936,2489,133.662,20.43,3.403,48.616,21.746,7.289,46.397,-34.978,18.009,-20.657,-34.978,18.009,-20.657,3.0910000801086426,2.872999906539917,25.445999145507812,25.097000122070312,-79.297,82.396,-172.118,-73.603,84.85,-256.731,-323.254,257.987,-111.606,-322.552,260.327,-119.364,13168652.0,4940526.0,13382415.0,5048403.0,14086623.0,4794715.5,14090872.0,4803922.0,2.443,0.486,
3,2015-12-12 00:21:07,2015-12-12 00:31:07,9.44,-4.2,-1.11,21.309999465942383,-3.9100000858306885,47.369998931884766,11.71,shear,-4.570000171661377,1.2300000190734863,-0.11999999731779099,-26.901,95.50800323486328,2.930000066757202,2015-12-12 00:29:44+00:00,3,True,9.489999771118164,-4.186999797821045,-1.1100000143051147,4.331999778747559,2015-12-12 00:26:07.612122536+00:00,525,557,1665,1697,556,115.061,20.43,3.403,48.616,21.746,7.289,46.397,-14.477,-18.546,-1.439,-14.477,-18.546,-1.439,3.0910000801086426,2.872999906539917,15.435999870300293,16.288000106811523,-79.297,82.396,-172.118,-73.603,84.85,-256.731,-65.27,156.646,-33.078,-65.294,153.796,-33.095,13168652.0,12713347.0,13382415.0,12099425.0,14086623.0,12292755.0,14090872.0,11648942.0,15.569,0.486,
3,2015-12-12 00:21:07,2015-12-12 00:31:07,9.44,-4.2,-1.11,21.309999465942383,-3.9100000858306885,47.369998931884766,16.023,rx_en,-4.570000171661377,1.2300000190734863,-0.11999999731779099,-26.901,95.50800323486328,2.930000066757202,2015-12-12 00:29:44+00:00,3,True,9.489999771118164,-4.186999797821045,-1.1100000143051147,4.331999778747559,2015-12-12 00:26:07.612122536+00:00,525,557,1665,1697,556,115.061,20.43,3.403,48.616,21.746,7.289,46.397,-14.477,-18.546,-1.439,-14.477,-18.546,-1.439,3.0910000801086426,2.872999906539917,15.435999870300293,16.288000106811523,-79.297,82.396,-172.118,-73.603,84.85,-256.731,-65.27,156.646,-33.078,-65.294,153.796,-33.095,13168652.0,12713347.0,13382415.0,12099425.0,14086623.0,12292755.0,14090872.0,11648942.0,15.569,0.486,
3,2015-12-12 00:21:07,2015-12-12 00:31:07,9.44,-4.2,-1.11,21.309999465942383,-3.9100000858306885,47.369998931884766,16.023,va_cs,-4.570000171661377,1.2300000190734863,-0.11999999731779099,-26.901,95.50800323486328,2.930000066757202,2015-12-12 00:29:44+00:00,3,True,9.489999771118164,-4.186999797821045,-1.1100000143051147,4.331999778747559,2015-12-12 00:26:07.612122536+00:00,525,557,1665,1697,556,115.061,20.43,3.403,48.616,21.746,7.289,46.397,-14.477,-18.546,-1.439,-14.477,-18.546,-1.439,3.0910000801086426,2.872999906539917,15.435999870300293,16.288000106811523,-79.297,82.396,-172.118,-73.603,84.85,-256.731,-65.27,156.646,-33.078,-65.294,153.796,-33.095,13168652.0,12713347.0,13382415.0,12099425.0,14086623.0,12292755.0,14090872.0,11648942.0,15.569,0.486,
3,2015-12-12 00:21:07,2015-12-12 00:31:07,9.44,-4.2,-1.11,21.309999465942383,-3.9100000858306885,47.369998931884766,0.11,bisection,-4.570000171661377,1.2300000190734863,-0.11999999731779099,-26.901,95.50800323486328,2.930000066757202,2015-12-12 00:29:44+00:00,3,True,9.489999771118164,-4.186999797821045,-1.1100000143051147,4.331999778747559,2015-12-12 00:26:07.612122536+00:00,525,557,1665,1697,556,115.061,20.43,3.403,48.616,21.746,7.289,46.397,-14.477,-18.546,-1.439,-14.477,-18.546,-1.439,3.0910000801086426,2.872999906539917,15.435999870300293,16.288000106811523,-79.297,82.396,-172.118,-73.603,84.85,-256.731,-65.27,156.646,-33.078,-65.294,153.796,-33.095,13168652.0,12713347.0,13382415.0,12099425.0,14086623.0,12292755.0,14090872.0,11648942.0,15.569,0.486,
3,2015-12-15 23:38:01,2015-12-15 23:48:01,8.89,-4.82,-1.37,-1.4500000476837158,-37.65999984741211,21.290000915527344,2.615,shear,4.199999809265137,-6.630000114440918,0.9399999976158142,-25.347,278.03900146484375,1.309999942779541,2015-12-15 23:39:44+00:00,3,True,8.84000015258789,-4.830999851226807,-1.371000051498413,5.021999835968018,2015-12-15 23:43:01.784869075+00:00,967,999,2136,2168,2051,43.815,18.364,29.179,30.575,18.455,27.874,30.518,3.345,35.193,3.898,3.345,35.193,3.898,0.6499999761581421,0.6700000166893005,12.045000076293945,11.850000381469727,-39.968,141.687,-218.796,-52.344,140.308,-234.892,-62.699,140.117,-115.901,-70.551,138.804,-123.761,16094098.0,5083341.5,16856496.0,5129163.0,20980300.0,6243377.5,22413670.0,6222714.5,1.788,0.205,
3,2015-12-15 23:38:01,2015-12-15 23:48:01,8.89,-4.82,-1.37,-1.4500000476837158,-37.65999984741211,21.290000915527344,6.184,rx_en,4.199999809265137,-6.630000114440918,0.9399999976158142,-25.347,278.03900146484375,1.309999942779541,2015-12-15 23:39:44+00:00,3,True,8.84000015258789,-4.830999851226807,-1.371000051498413,5.021999835968018,2015-12-15 23:43:01.784869075+00:00,967,999,2136,2168,2051,43.815,18.364,29.179,30.575,18.455,27.874,30.518,3.345,35.193,3.898,3.345,35.193,3.898,0.6499999761581421,0.6700000166893005,12.045000076293945,11.850000381469727,-39.968,141.687,-218.796,-52.344,140.308,-234.892,-62.699,140.117,-115.901,-70.551,138.804,-123.761,16094098.0,5083341.5,16856496.0,5129163.0,20980300.0,6243377.5,22413670.0,6222714.5,1.788,0.205,
3,2015-12-15 23:38:01,2015-12-15 23:48:01,8.89,-4.82,-1.37,-1.4500000476837158,-37.65999984741211,21.290000915527344,7.104,va_cs,4.199999809265137,-6.630000114440918,0.9399999976158142,-25.347,278.03900146484375,1.309999942779541,2015-12-15 23:39:44+00:00,3,True,8.84000015258789,-4.830999851226807,-1.371000051498413,5.021999835968018,2015-12-15 23:43:01.784869075+00:00,967,999,2136,2168,2051,43.815,18.364,29.179,30.575,18.455,27.874,30.518,3.345,35.193,3.898,3.345,35.193,3.898,0.6499999761581421,0.6700000166893005,12.045000076293945,11.850000381469727,-39.968,141.687,-218.796,-52.344,140.308,-234.892,-62.699,140.117,-115.901,-70.551,138.804,-123.761,16094098.0,5083341.5,16856496.0,5129163.0,20980300.0,6243377.5,22413670.0,6222714.5,1.788,0.205,
3,2015-12-15 23:38:01,2015-12-15 23:48:01,8.89,-4.82,-1.37,-1.4500000476837158,-37.65999984741211,21.290000915527344,0.623,bisection,4.199999809265137,-6.630000114440918,0.9399999976158142,-25.347,278.03900146484375,1.309999942779541,2015-12-15 23:39:44+00:00,3,True,8.84000015258789,-4.830999851226807,-1.371000051498413,5.021999835968018,2015-12-15 23:43:01.784869075+00:00,967,999,2136,2168,2051,43.815,18.364,29.179,30.575,18.455,27.874,30.518,3.345,35.193,3.898,3.345,35.193,3.898,0.6499999761581421,0.6700000166893005,12.045000076293945,11.850000381469727,-39.968,141.687,-218.796,-52.344,140.308,-234.892,-62.699,140.117,-115.901,-70.551,138.804,-123.761,16094098.0,5083341.5,16856496.0,5129163.0,20980300.0,6243377.5,22413670.0,6222714.5,1.788,0.205,
3,2015-12-17 02:17:31,2015-12-17 02:27:31,10.74,-4.14,-1.24,14.289999961853027,-9.180000305175781,28.989999771118164,0.034,shear,4.739999771118164,1.1699999570846558,-1.399999976158142,-30.994,140.07400512695312,1.409999966621399,2015-12-17 02:20:44+00:00,3,True,10.720999717712402,-4.151000022888184,-1.2450000047683716,4.333000183105469,2015-12-17 02:22:31.886510968+00:00,1334,1366,404,436,1052,150.194,5.004,11.689,30.212,4.777,11.592,30.182,-3.993,-22.56,-18.19,-3.993,-22.56,-18.19,0.972000002861023,0.9829999804496765,18.733999252319336,18.733999252319336,7.606,39.95,-48.85,7.545,39.844,-48.817,11.514,61.156,33.826,11.201,62.361,34.482,12466735.0,1440473.5,12406624.0,1437716.5,11368767.0,2424344.0,11392042.0,2434667.5,1.324,0.383,
3,2015-12-17 02:17:31,2015-12-17 02:27:31,10.74,-4.14,-1.24,14.289999961853027,-9.180000305175781,28.989999771118164,5.41,rx_en,4.739999771118164,1.1699999570846558,-1.399999976158142,-30.994,140.07400512695312,1.409999966621399,2015-12-17 02:20:44+00:00,3,True,10.720999717712402,-4.151000022888184,-1.2450000047683716,4.333000183105469,2015-12-17 02:22:31.886510968+00:00,1334,1366,404,436,1052,150.194,5.004,11.689,30.212,4.777,11.592,30.182,-3.993,-22.56,-18.19,-3.993,-22.56,-18.19,0.972000002861023,0.9829999804496765,18.733999252319336,18.733999252319336,7.606,39.95,-48.85,7.545,39.844,-48.817,11.514,61.156,33.826,11.201,62.361,34.482,12466735.0,1440473.5,12406624.0,1437716.5,11368767.0,2424344.0,11392042.0,2434667.5,1.324,0.383,
3,2015-12-17 02:17:31,2015-12-17 02:27:31,10.74,-4.14,-1.24,14.289999961853027,-9.180000305175781,28.989999771118164,8.148,va_cs,4.739999771118164,1.1699999570846558,-1.399999976158142,-30.994,140.07400512695312,1.409999966621399,2015-12-17 02:20:44+00:00,3,True,10.720999717712402,-4.151000022888184,-1.2450000047683716,4.333000183105469,2015-12-17 02:22:31.886510968+00:00,1334,1366,404,436,1052,150.194,5.004,11.689,30.212,4.777,11.592,30.182,-3.993,-22.56,-18.19,-3.993,-22.56,-18.19,0.972000002861023,0.9829999804496765,18.733999252319336,18.733999252319336,7.606,39.95,-48.85,7.545,39.844,-48.817,11.514,61.156,33.826,11.201,62.361,34.482,12466735.0,1440473.5,12406624.0,1437716.5,11368767.0,2424344.0,11392042.0,2434667.5,1.324,0.383,
3,2015-12-17 02:17:31,2015-12-17 02:27:31,10.74,-4.14,-1.24,14.289999961853027,-9.180000305175781,28.989999771118164,5.21,bisection,4.739999771118164,1.1699999570846558,-1.399999976158142,-30.994,140.07400512695312,1.409999966621399,2015-12-17 02:20:44+00:00,3,True,10.720999717712402,-4.151000022888184,-1.2450000047683716,4.333000183105469,2015-12-17 02:22:31.886510968+00:00,1334,1366,404,436,1052,150.194,5.004,11.689,30.212,4.777,11.592,30.182,-3.993,-22.56,-18.19,-3.993,-22.56,-18.19,0.972000002861023,0.9829999804496765,18.733999252319336,18.733999252319336,7.606,39.95,-48.85,7.545,39.844,-48.817,11.514,61.156,33.826,11.201,62.361,34.482,12466735.0,1440473.5,12406624.0,1437716.5,11368767.0,2424344.0,11392042.0,2434667.5,1.324,0.383,
3,2015-12-17 02:17:31,2015-12-17 02:27:31,10.74,-4.14,-1.24,14.289999961853027,-9.180000305175781,28.989999771118164,0.034,shear,4.739999771118164,1.1699999570846558,-1.399999976158142,-30.994,140.07400512695312,1.409999966621399,2015-12-17 02:19:54+00:00,3,True,10.713000297546387,-4.1570000648498535,-1.246999979019165,4.340000152587891,2015-12-17 02:22:31.886510968+00:00,1267,1299,404,436,1052,153.214,7.601,13.664,30.164,7.696,13.686,30.19,-3.993,-22.56,-18.19,-3.993,-22.56,-18.19,1.2230000495910645,1.2289999723434448,18.733999252319336,18.733999252319336,-18.329,14.445,-87.698,-21.327,14.764,-84.884,11.514,61.156,33.826,11.201,62.361,34.482,11205800.0,1440473.5,11391981.0,1437716.5,8996359.0,2424344.0,8964904.0,2434667.5,1.324,0.391,
3,2015-12-17 02:17:31,2015-12-17 02:27:31,10.74,-4.14,-1.24,14.289999961853027,-9.180000305175781,28.989999771118164,5.41,rx_en,4.739999771118164,1.1699999570846558,-1.399999976158142,-30.994,140.07400512695312,1.409999966621399,2015-12-17 02:19:54+00:00,3,True,10.713000297546387,-4.1570000648498535,-1.246999979019165,4.340000152587891,2015-12-17 02:22:31.886510968+00:00,1267,1299,404,436,1052,153.214,7.601,13.664,30.164,7.696,13.686,30.19,-3.993,-22.56,-18.19,-3.993,-22.56,-18.19,1.2230000495910645,1.2289999723434448,18.733999252319336,18.733999252319336,-18.329,14.445,-87.698,-21.327,14.764,-84.884,11.514,61.156,33.826,11.201,62.361,34.482,11205800.0,1440473.5,11391981.0,1437716.5,8996359.0,2424344.0,8964904.0,2434667.5,1.324,0.391,
3,2015-12-17 02:17:31,2015-12-17 02:27:31,10.74,-4.14,-1.24,14.289999961853027,-9.180000305175781,28.989999771118164,8.148,va_cs,4.739999771118164,1.1699999570846558,-1.399999976158142,-30.994,140.07400512695312,1.409999966621399,2015-12-17 02:19:54+00:00,3,True,10.713000297546387,-4.1570000648498535,-1.246999979019165,4.340000152587891,2015-12-17 02:22:31.886510968+00:00,1267,1299,404,436,1052,153.214,7.601,13.664,30.164,7.696,13.686,30.19,-3.993,-22.56,-18.19,-3.993,-22.56,-18.19,1.2230000495910645,1.2289999723434448,18.733999252319336,18.733999252319336,-18.329,14.445,-87.698,-21.327,14.764,-84.884,11.514,61.156,33.826,11.201,62.361,34.482,11205800.0,1440473.5,11391981.0,1437716.5,8996359.0,2424344.0,8964904.0,2434667.5,1.324,0.391,
3,2015-12-17 02:17:31,2015-12-17 02:27:31,10.74,-4.14,-1.24,14.289999961853027,-9.180000305175781,28.989999771118164,5.21,bisection,4.739999771118164,1.1699999570846558,-1.399999976158142,-30.994,140.07400512695312,1.409999966621399,2015-12-17 02:19:54+00:00,3,True,10.713000297546387,-4.1570000648498535,-1.246999979019165,4.340000152587891,2015-12-17 02:22:31.886510968+00:00,1267,1299,404,436,1052,153.214,7.601,13.664,30.164,7.696,13.686,30.19,-3.993,-22.56,-18.19,-3.993,-22.56,-18.19,1.2230000495910645,1.2289999723434448,18.733999252319336,18.733999252319336,-18.329,14.445,-87.698,-21.327,14.764,-84.884,11.514,61.156,33.826,11.201,62.361,34.482,11205800.0,1440473.5,11391981.0,1437716.5,8996359.0,2424344.0,8964904.0,2434667.5,1.324,0.391,
3,2015-12-17 02:17:31,2015-12-17 02:27:31,10.74,-4.14,-1.24,14.289999961853027,-9.180000305175781,28.989999771118164,0.034,shear,4.739999771118164,1.1699999570846558,-1.399999976158142,-30.994,140.07400512695312,1.409999966621399,2015-12-17 02:25:24+00:00,3,True,10.758000373840332,-4.123000144958496,-1.2339999675750732,4.303999900817871,2015-12-17 02:22:31.886510968+00:00,1152,1184,304,336,852,143.579,4.637,11.282,30.446,4.67,11.464,30.482,-4.413,-24.766,-15.818,-4.413,-24.766,-15.818,1.0119999647140503,1.0180000066757202,19.291000366210938,19.3439998626709,3.54,42.02,-48.672,2.168,43.697,-49.035,12.334,68.855,31.201,11.975,69.43,30.956,11550622.0,1326738.375,11529840.0,1329008.5,11009075.0,2421710.5,10956912.0,2423182.5,1.281,0.372,
3,2015-12-17 02:17:31,2015-12-17 02:27:31,10.74,-4.14,-1.24,14.289999961853027,-9.180000305175781,28.989999771118164,5.41,rx_en,4.739999771118164,1.1699999570846558,-1.399999976158142,-30.994,140.07400512695312,1.409999966621399,2015-12-17 02:25:24+00:00,3,True,10.758000373840332,-4.123000144958496,-1.2339999675750732,4.303999900817871,2015-12-17 02:22:31.886510968+00:00,1152,1184,304,336,852,143.579,4.637,11.282,30.446,4.67,11.464,30.482,-4.413,-24.766,-15.818,-4.413,-24.766,-15.818,1.0119999647140503,1.0180000066757202,19.291000366210938,19.3439998626709,3.54,42.02,-48.672,2.168,43.697,-49.035,12.334,68.855,31.201,11.975,69.43,30.956,11550622.0,1326738.375,11529840.0,1329008.5,11009075.0,2421710.5,10956912.0,2423182.5,1.281,0.372,
3,2015-12-17 02:17:31,2015-12-17 02:27:31,10.74,-4.14,-1.24,14.289999961853027,-9.180000305175781,28.989999771118164,8.148,va_cs,4.739999771118164,1.1699999570846558,-1.399999976158142,-30.994,140.07400512695312,1.409999966621399,2015-12-17 02:25:24+00:00,3,True,10.758000373840332,-4.123000144958496,-1.2339999675750732,4.303999900817871,2015-12-17 02:22:31.886510968+00:00,1152,1184,304,336,852,143.579,4.637,11.282,30.446,4.67,11.464,30.482,-4.413,-24.766,-15.818,-4.413,-24.766,-15.818,1.0119999647140503,1.0180000066757202,19.291000366210938,19.3439998626709,3.54,42.02,-48.672,2.168,43.697,-49.035,12.334,68.855,31.201,11.975,69.43,30.956,11550622.0,1326738.375,11529840.0,1329008.5,11009075.0,2421710.5,10956912.0,2423182.5,1.281,0.372,
3,2015-12-17 02:17:31,2015-12-17 02:27:31,10.74,-4.14,-1.24,14.289999961853027,-9.180000305175781,28.989999771118164,5.21,bisection,4.739999771118164,1.1699999570846558,-1.399999976158142,-30.994,140.07400512695312,1.409999966621399,2015-12-17 02:25:24+00:00,3,True,10.758000373840332,-4.123000144958496,-1.2339999675750732,4.303999900817871,2015-12-17 02:22:31.886510968+00:00,1152,1184,304,336,852,143.579,4.637,11.282,30.446,4.67,11.464,30.482,-4.413,-24.766,-15.818,-4.413,-24.766,-15.818,1.0119999647140503,1.0180000066757202,19.291000366210938,19.3439998626709,3.54,42.02,-48.672,2.168,43.697,-49.035,12.334,68.855,31.201,11.975,69.43,30.956,11550622.0,1326738.375,11529840.0,1329008.5,11009075.0,2421710.5,10956912.0,2423182.5,1.281,0.372,
3,2015-12-17 02:17:34,2015-12-17 02:27:34,10.74,-4.14,-1.24,10.979999542236328,-15.600000381469727,28.950000762939453,0.034,shear,4.739999771118164,1.1699999570846558,-1.399999976158142,-30.994,140.07400512695312,1.409999966621399,2015-12-17 02:27:14+00:00,3,True,10.774999618530273,-4.111000061035156,-1.2289999723434448,4.290999889373779,2015-12-17 02:22:34.286530971+00:00,419,451,1697,1729,135,176.145,4.637,11.282,30.446,4.67,11.464,30.482,-2.628,-4.901,-16.268,-2.628,-4.901,-16.268,1.0119999647140503,1.0180000066757202,17.856000900268555,17.76300048828125,3.54,42.02,-48.672,2.168,43.697,-49.035,-24.173,62.027,-23.888,-24.073,64.511,-24.582,11550622.0,2582335.25,11529840.0,2577968.5,11009075.0,3199513.25,10956912.0,3203776.25,5.638,0.372,
3,2015-12-17 02:17:34,2015-12-17 02:27:34,10.74,-4.14,-1.24,10.979999542236328,-15.600000381469727,28.950000762939453,5.41,rx_en,4.739999771118164,1.1699999570846558,-1.399999976158142,-30.994,140.07400512695312,1.409999966621399,2015-12-17 02:27:14+00:00,3,True,10.774999618530273,-4.111000061035156,-1.2289999723434448,4.290999889373779,2015-12-17 02:22:34.286530971+00:00,419,451,1697,1729,135,176.145,4.637,11.282,30.446,4.67,11.464,30.482,-2.628,-4.901,-16.268,-2.628,-4.901,-16.268,1.0119999647140503,1.0180000066757202,17.856000900268555,17.76300048828125,3.54,42.02,-48.672,2.168,43.697,-49.035,-24.173,62.027,-23.888,-24.073,64.511,-24.582,11550622.0,2582335.25,11529840.0,2577968.5,11009075.0,3199513.25,10956912.0,3203776.25,5.638,0.372,
3,2015-12-17 02:17:34,2015-12-17 02:27:34,10.74,-4.14,-1.24,10.979999542236328,-15.600000381469727,28.950000762939453,8.148,va_cs,4.739999771118164,1.1699999570846558,-1.399999976158142,-30.994,140.07400512695312,1.409999966621399,2015-12-17 02:27:14+00:00,3,True,10.774999618530273,-4.111000061035156,-1.2289999723434448,4.290999889373779,2015-12-17 02:22:34.286530971+00:00,419,451,1697,1729,135,176.145,4.637,11.282,30.446,4.67,11.464,30.482,-2.628,-4.901,-16.268,-2.628,-4.901,-16.268,1.0119999647140503,1.0180000066757202,17.856000900268555,17.76300048828125,3.54,42.02,-48.672,2.168,43.697,-49.035,-24.173,62.027,-23.888,-24.073,64.511,-24.582,11550622.0,2582335.25,11529840.0,2577968.5,11009075.0,3199513.25,10956912.0,3203776.25,5.638,0.372,
3,2015-12-17 02:17:34,2015-12-17 02:27:34,10.74,-4.14,-1.24,10.979999542236328,-15.600000381469727,28.950000762939453,5.21,bisection,4.739999771118164,1.1699999570846558,-1.399999976158142,-30.994,140.07400512695312,1.409999966621399,2015-12-17 02:27:14+00:00,3,True,10.774999618530273,-4.111000061035156,-1.2289999723434448,4.290999889373779,2015-12-17 02:22:34.286530971+00:00,419,451,1697,1729,135,176.145,4.637,11.282,30.446,4.67,11.464,30.482,-2.628,-4.901,-16.268,-2.628,-4.901,-16.268,1.0119999647140503,1.0180000066757202,17.856000900268555,17.76300048828125,3.54,42.02,-48.672,2.168,43.697,-49.035,-24.173,62.027,-23.888,-24.073,64.511,-24.582,11550622.0,2582335.25,11529840.0,2577968.5,11009075.0,3199513.25,10956912.0,3203776.25,5.638,0.372,
